"Внешний ID","категорія","назва укр","назва рос","ціна"
"M0401","","","Мідна торпеда Міньйон дистиляційний рівень 2-4-2","6200.0000"
"1465746402","Дріжджі для віскі","Зернові дріжджі Pinnacle MG+, 25g","Зернові дріжджі Pinnacle MG+, 25g","240.0000"
"1465746401","Солод для пива","","Солод вівсяний Viking Oat Malt","113.2000"
"1465746404","","Есенція Strands OLD BALTIMORE 250 мл","Есенція Strands OLD BALTIMORE 250 мл","830.0000"
"2043-14","Солодовый экстракт","Концентрат квасного сусла 14 кг","Концентрат квасного сусла (ККС) 14 кг","1440.0000"
"1465746406","Винні дріжджі","Сухі дріжджі Coobra RESTART (21 г)","Винні дріжджі Coobra RESTART (21 г)","116.0000"
"D0106-185","Дріжджі спиртові","СПИРТОВІ ТУРБО-ДРІЖДЖІ ПЕРВАК 185г","СПИРТОВІ ТУРБО-ДРІЖДЖІ ПЕРВАК 185 г","113.0000"
"","Тара и упаковка","Конверт бандерольний 270 × 360 - № 18 VIP","Конверт бандерольний 270 × 360 - № 18 VIP","10.0000"
"","Дубова тріска","","Сухой танин 1 г на 5 л.","49.0000"
"77362","Аксесуари для пивоварні","Ущільнювач солодової труби Braumeister 200L","Ущільнювач солодової труби Braumeister 200L","2690.0000"
"1465746408","Аксесуари для самогоноваріння","Вузол відбору по пару кламп 2 дюйми","Вузол відбору по пару кламп 2 дюйми","1090.0000"
"1465746409","Аксесуари для самогоноваріння","Барботер кламп 2 дюйми","Барботер кламп 2 дюйми","774.0000"
"MS40T","Самогонний апарат","","Самогонний апарат 40 л з дефлегматором 2 дюйми","15450.0000"
"1465746411","Самогонний апарат","","Самогонний апарат 85 л з дефлегматором 2 дюйми","19500.0000"
"MAG0011-4","Самогонний апарат","","Самогонний апарат 40 л з бражною колоною 2 дюйми","14450.0000"
"hmel-6","Самогонний апарат","","Самогонний апарат 33л з сухопарником, кламп під тен","7950.0000"
"100000463","Дріжджі спиртові","","Фруктові турбо дріжджі Puriferm Fruit","125.0000"
"100001891","","Терпоковпачок зі смужкою, червоний","Терпоковпачок зі смужкою, прозорий","3.0000"
"BT-125","Мідний посуд","","Мідний глечик з лудженням 1,9 л.","4140.0000"
"CPD-0016T","Мідний посуд","","Сковорода з боковими фігурними ручками 16 см.","3470.0000"
"CPD-0022T","Мідний посуд","","Сковорода з боковими фігурними ручками 22 см.","3120.0000"
"CPD-0026T","Мідний посуд","","Сковорода з боковими фігурними ручками 26 см.","3640.0000"
"E-9196","Мідний посуд","","Мідний казанок луджений на 30 л.","18148.0000"
"1576","Мідний посуд","","Мідний казанок луджений на 5 л.","9360.0000"
"E-9332","Мідний посуд","","Мідний казанок луджений на 10 л.","12792.0000"
"E-9349","Мідний посуд","","Мідний казанок луджений на 20 л.","17000.0000"
"1465746424","Ємність для бродіння","","Ємність для бродіння з гідрозатвором, краном та шкалою 33л","587.0000"
"10000039436","Комплектуючі","","Комплект прокладок Enolmatic","567.0000"
"10000039443","","","ChatGPT PRO","1400.0000"
"10000039450","","","ВIЙСЬКОВИЙ ЗБIР, ЩО ПIДЛЯГ СПЛАТI ФIЗ.ОС.-ПIДПРИЄМЦЯМИ","0.0000"
"1465746425","Аксесуари для самогоноваріння","","Заглушка для клампа DN12,7 діаметр 25,4мм","170.0000"
"1465746426","Пивні дріжжі","","Пивні дріжджі Lallemand LalBrew Voss™ Kveik, 11грам","220.0000"
"77258-01","Аксесуари для пивоварні","","Гріючий елемент до 200/500-litre Braumeister","5860.0000"
"39504","Солодовый экстракт","Солодовий екстракт ячмінний світлий, 5кг","Солодовий екстракт ячмінний карамельний, 5кг","665.0000"
"1465746428","Вимірювальні прилади","","Мензурка 100мл","279.0000"
"1465746429","Вимірювальні прилади","","Мензурка 50мл","229.0000"
"1465746430","Вимірювальні прилади","","Мензурка 250мл","389.0000"
"PS1800","Автоматика для самогонного апарату","","Портативна зарядна станція Craftfull PS1800 Fast Charge, 1536 Вт·год, 1800 Вт","39800.0000"
"5575DB27 ","","","Бутиль GARRAFA 34 л карамель","2920.0000"
"5577DB622","","","Бутиль GARRAFA 34 л зелений","2920.0000"
"1465746435","Дубовая бочка","","Бочка з-під бурбона 225 л","24000.0000"
"5043DB408","","","Пляшка з корком LAZOS, 700 мл, зелена хвиля","374.0000"
"5033DB484","","","Пляшка з корком MIGUELETE, 700 мл, гранат","374.0000"
"5921DB776","","","Пляшка з корком TOSCANA, 700 мл, сірий","386.0000"
"KD-0001","Мідний посуд","","Мідний кований чайник з порцеляновою ручкою","3640.0000"
"","","","Модуль ОС оплата частинами та миттєва розстрочка","0.0000"
"1465746440","Самогонний апарат","","Міні колона 2 дюйма з 2 сухопарниками та охолоджувачем","4649.0000"
"","NULL","","Самогонний апарат з 2 сухопарниками 33л без клампу під тен","8399.0000"
"187633","Газова плита портативна","","Портативна газова плита Enders BONDY 2Z з термодатчиками, 2 конфорки 4,6 кВт","4850.0000"
"","","","Фінансова допомога","0.0000"
"2203 00 10 00","ВИРОБНИЦТВО КВАСУ","","Варочний порядок б/в","0.0000"
"GH100KP","Композитний газовий балон","","Набір для автономного обігріву: Heidenfeld Inferno GH100 + композитний балон HPCR 24,5 л (з відсікачем)","16940.0000"
"GH100K","Композитний газовий балон","","Набір для автономного обігріву: обігрівач Heidenfeld Inferno GH100 + балон HPCR 24,5 л","15600.0000"
"PS3600","Автоматика для самогонного апарату","","Зарядна станція Craftfull Powerstation Fast Charge PS3600 (арт. PS3600)","79800.0000"
"10000039719","","","Електрокомплект","550.0000"
"1022863","ОСНОВНІ ЗАСОБИ, ОБЛАДНАННЯ ТА ТЕХАНІЗМИ","","Кліщі обтискні YATO YT-2313","0.0000"
"3625748","ОСНОВНІ ЗАСОБИ, ОБЛАДНАННЯ ТА ТЕХАНІЗМИ","","Кліщі YATO YT-23052","0.0000"
"10000039757","","","Домен prolin.com.ua","0.0000"
"","NULL","","Мішок для пресу 40 л","2401.0000"
"","NULL","","Мішок для пресу 40 л","2401.0000"
"","NULL","","Подарунковий сертифікат на 500 грн","500.0000"
"","","","Домен prolimax.com.ua","0.0000"
"","NULL","","MacBook","500.0000"
"","NULL","","Samsung SyncMaster 941BW","200.0000"
"","NULL","","Samsung SyncMaster 941BW","200.0000"
"","NULL","","MacBook","500.0000"
"P0207","Спеції для настоянок","","Подарунковий набір для настоянок Hot Rod - Екзотичний світ","900.0000"
"P0204","Спеції для настоянок","","Подарунковий набір для настоянок «Міцна класика»","700.0000"
"P0205","Спеції для настоянок","","Подарунковий набір для створення настоянок «Святковий»","800.0000"
"P0208","Спеції для настоянок","","Подарунковий набір для настоянок «Фруктовий сад»","1000.0000"
"10000039894","","","OCFilter - Фільтр товарів","0.0000"
"39900","Аксесуари для самогоноваріння","","Концентратор флегми для БМЦ 3 дюйми","700.0000"
"100001713","","Мішок для затирання хмелю і солоду 10х15 МС200","Мішечок нейлоновий 20х15 МС200","39.0000"
"100000195","","","Муфта приварна 1/2 мама","25.0000"
"shtucerDN19","Аксесуари для самогоноваріння","","Штуцер кламповий DN25 (під затискач 34мм) AISI304","90.0000"
"","Тара и упаковка","","Пакет Zip-Lock 140 x 150 (100 шт)","71.0500"
"CS000284","Автоматика для самогонного апарату","","Автоматика Старт Стоп для дистиляції та ректифікації Pervak 1.0","2560.0000"
"1465746454","Аксесуари для самогоноваріння","","Вузол відбору по пару кламп 2 дюйми з ніпелем під термометр","1630.0000"
"1465746455","Аксесуари для самогоноваріння","","Перехідник з клампа 1.5"" на 3""","650.0000"
"1465746456","Аксесуари для самогоноваріння","","Міні дефлегматор 120 мм, кламп 2"", 2 входи 12 мм","1400.0000"
