"Внешний ID","назва укр","ціна"
"100000390","Турбо дріжджі Alcotec vodka star, 66г","161.0000"
"100000398","Сухі турбо дріжджі PuriFerm UK-24, 175г.","164.0000"
"100000634","Сургуч під пістолет. Бордо","30.0000"
"100000753","Ніпель для монтажу термометра від 3 мм до 6 мм (силікон)","45.0000"
"100000758","Боніфікатор 250 г","203.0000"
"100000714","Термометр поворотний 14 см, цифровий зі звуковим сигналом ТА-288s (пакет)","200.0000"
"100000713","Термометр короткий поворотний цифровий зі звуковим сигналом, ТА-288s-к ПАКЕТ","200.0000"
"100000820","Холодильник Дімрота 2"" МІДЬ -180","2325.0000"
"100000818","Холодильник Дімрота 2"" МІДЬ -350","3585.0000"
"100000832","Сушка для 80 пляшок | Італія","1185.0000"
"100000835","Мюзле дротик для шампанського","4.0000"
"100000836","Пробка для шампанського пластикова","3.0000"
"100000834","Корокова пробка 21*33 агломерована","7.0000"
"100000492","Дріжджі Турбо Alcotec Single Strain (для віскі)","138.0000"
"100000469","Дріжджі Турбо Alcotec CARBON 48","244.0000"
"100000904","Дріжджі Турбо Alcotec Restart","128.0000"
"100000905","Дріжджі Турбо Alcotec Express 24","210.0000"
"100000910","Екстрактор Сокслета кламп 1,5","2550.0000"
"100000903","Екстрактор Сокслета кламп 2","3450.0000"
"100000908","Силікон листовий 1000*1000*3 мм","1830.0000"
"100000924","Домашня пивоварня 60 л з чиллером","20500.0000"
"100000939","Дріжджі Spirit ferm Cider","79.0000"
"100000966","Сургуч паличка. Чорний","27.0000"
"100000965","Сургуч паличка. Коричневий","27.0000"
"100000967","Сургуч паличка. Зелений","27.0000"
"100000964","Сургуч паличка. Рожевий","27.0000"
"100000963","Сургуч під пістолет. Зелений","30.0000"
"100001005","Винні дріжджі Турбо Alcotec BULLDOG WINE YEAST & NUTR","66.0000"
"100001007","Дріжджі IFERMENT MEGA PACK /аналог Alcotec MEGA Pack 100l /","304.0000"
"100001006","Дріжджі IFERMENT Classic 48 /аналог Alcotec CLASSIC 48/","152.0000"
"100000944","Насос MP-15RM сталь вихід папа 1/2","2700.0000"
"100000945","Насос MP-20RM сталь вихід папа 3/4","3735.0000"
"100000946","Насос MP-40RM сталь вихід папа 3/4","4950.0000"
"100001008","Мийка-стерилізатор для пляшок червона, 18х18х18 см| Китай","570.0000"
"100000947","Корокова пробка для бутля, агломерована 43х50х40","30.0000"
"100000968","Сталевий стакан для ароматизації (Кламп 3 )","200.0000"
"100000800","Мотор 5840-31ZY з блоком 12В 27об","975.0000"
"100000983","Ущільнювач для гідрозатвора (маленький) з ковпачком","18.0000"
"100000912","Папір для фільтрації 520х520мм, 74 г / м2","15.0000"
"100001000","Сіль нітритна 1 кг","59.0000"
"100001062","Мюзлеватель ручний для загвинчування дротяних кошиків","269.0000"
"100001061","Мюзлеватель Lux  ручний для загвинчування дротяних кошиків","1199.0000"
"100001074","Дріжджі TOP Ferm 21,5%","161.0000"
"100001073","Дріжджі TOP Ferm BIG PACK","342.0000"
"100001056","Боросилікатне скло для диоптра  44х5х100 мм (довжина 100 мм)","149.0000"
"100001015","Шланг харчовий силіконовий 4х1.5 мм","45.0000"
"100001016","Шланг харчовий силіконовий 14х2 мм","128.0000"
"100001017","Шланг харчовий силіконовий 16х2 мм","143.0000"
"100001018","Шланг харчовий силіконовий 18х2 мм","158.0000"
"100001019","Шланг харчовий силіконовий 20х2 мм","180.0000"
"100000359","Дріжджі Турбо Alcotec Classic 24","179.0000"
"100001053","Екстрактор Сокслета кламп 3","4950.0000"
"100000675","Ковпачок алюмінієвий (Червоний з різьбою 28х18 мм)","6.0000"
"100001147","Дріжджі Турбо Alcotec WHISKY Turbo 73 г","175.0000"
"100001149","Дріжджі Турбо Alcotec MEGA PACK, 1,8 kg","1688.0000"
"100001148","Дріжджі Турбо DoubleSnake C-Star","113.0000"
"100001151","Дріжджі COOBRA Cider","84.0000"
"100001184","Дріжджі COOBRA BASIC VODKA","119.0000"
"100001167","Есенція Strands HONEY WHISKY 25 мл","139.0000"
"100001168","Есенція Strands TENNESSEE WHISKY 25 мл","139.0000"
"100001170","Есенція Strands BOURBON 25 мл","139.0000"
"100001171","Есенція Strands LONG BLEND WHISKY 25 мл","139.0000"
"100001172","Есенція Strands CASCADE LAKES WHISKY 25 мл","139.0000"
"100001173","Есенція Strands BALTMORE LONG BLENDED WHISKY 25 мл","139.0000"
"100001174","Есенція Strands BLEND WHISKEY 25 мл","139.0000"
"100001192","Есенція Strands SMOKED WHISKY 25 мл","139.0000"
"100001175","Есенція Strands CHERRY BRANDY 25 мл","139.0000"
"100001176","Есенція Strands APPLE (JABŁKO) VODKA 25 мл","135.0000"
"100001177","Есенція Strands LIME VODKA 25 мл","135.0000"
"100001178","Есенція Strands TEQULLA 25 мл","139.0000"
"100001179","Есенція Strands TEQULLA GOLD 25 мл","139.0000"
"100001180","Есенція Strands LONDON GIN 25 мл","139.0000"
"100001181","Есенція Strands ABSINTHE 25 мл","139.0000"
"100001182","Есенція Strands GRAPPA 25 мл","135.0000"
"100001183","Есенція Strands BOURBON CHERRY 25 мл","139.0000"
"100001169","Есенція Strands CALVADOS 25 мл","139.0000"
"100001156","Есенція Strands COCOS RUM 250 мл","795.0000"
"100001157","Есенція Strands GRUSZKA WILLIAMS 250 мл","645.0000"
"100001158","Есенція Strands OLD BALTIMORE 250 мл","830.0000"
"100001160","Есенція Strands CYTRYNÓWKA 250 мл","675.0000"
"100001161","Есенція Strands TENNESSEE WHISKY 250 мл","730.0000"
"100001163","Есенція Strands BOURBON 250 мл","638.0000"
"100001165","Есенція Strands HONEY WHISKY 250 мл","653.0000"
"100001166","Есенція Strands IRISH CREAM 250 мл","865.0000"
"100001164","Есенція Strands APPLE BRANDY 250 мл","593.0000"
"100001159","Есенція Strands CHERRY VODKA/LIKIER 250 мл","555.0000"
"100001162","Есенція Strands BALTMORE LONG BLENDED 250 мл","698.0000"
"Ес-С-228","Дріжджі COOBRA TURBO FRUIT 40г","105.0000"
"100001186","Дріжджі COOBRA RUM YEAST","150.0000"
"100001187","Дріжджі COOBRA WHISKY YEAST 72 г","219.0000"
"100001188","Дріжджі COOBRA PURE","171.0000"
"100001189","Дріжджі Spirit ferm Turbo 24","167.0000"
"100001218","Дріжджі IFERMENT Pure 48, 135 г","183.0000"
"100001313","Дріжджі COOBRA Mjоd","123.0000"
"100001314","Дріжджі Spirit ferm XXL (75G), 6kg","120.0000"
"100001315","Дріжджі Spirit ferm WHISKY YEAST, 48g","93.0000"
"100001316","Дріжджі COOPERS Australia","126.0000"
"100000799","Мотор JGY370 12В 30об","300.0000"
"100001336","Дріжджі Турбо Alcotec Turbo 3","119.0000"
"100001337","Дріжджі Турбо BLACK BULL","128.0000"
"100001338","Дріжджі Турбо Double Snake C3","128.0000"
"100001387","Дріжджі COOBRA 24H","233.0000"
"100001391","Дріжджі COOBRA 8","189.0000"
"100001393","Дріжджі COOBRA Винні VITVIN WINA BIALE 10 г","95.0000"
"100001390","Дріжджі COOBRA 7","171.0000"
"100001395","Дріжджі COOBRA Винні PORTERO 10 г","95.0000"
"100001402","Дріжджі Spirit ferm BAYANUS G995 10G винні","56.0000"
"100001399","Засіб для освітлення Spirit Ferm SuperKlar 24h","85.0000"
"100001401","Дріжджі Spirit ferm MIODOWE HY-15 15G","86.0000"
"100001398","Дріжджі Spirit ferm KOJI MIX","107.0000"
"100001394","Дріжджі COOBRA Винні BERGURION 10 г","95.0000"
"100001392","Дріжджі COOBRA 6 MAGNUM","144.0000"
"100001397","Дріжджі Spirit ferm TC6 BLACK MAGIC 120G","139.0000"
"100001385","Дріжджі ALCOPRO T48","156.0000"
"100001386","Дріжджі ALCOPRO T48 MEGAPACK","330.0000"
"100001396","Дріжджі COOBRA Винні JERRY 10 г","95.0000"
"100001358","Холодильник Дімрота мідний однорядний 2"" кламп під діоптр 365 мм","3885.0000"
"100001644","Мюзлеватель, прямокутна ручка","375.0000"
"100001647","Піддон для сушилок","495.0000"
"100001193","Сушка для пляшок стійка 25/16 з піддоном","1155.0000"
"100001194","Сушка для пляшок стійка 50/32 з піддоном","1620.0000"
"100001645","Сушка для пляшок стійка 50/32","1230.0000"
"100001646","Сушка для пляшок стійка 25/16","720.0000"
"100000584","Сушка для 50 пляшок жовта | Італія","735.0000"
"100001190","Додаткова ступінь для сушки на 50 пляшок жовта","135.0000"
"100000403","Ковпачок гумовий для бутлів 60 мм.","80.0000"
"100000402","Ковпачок гумовий для бутлів 50 мм","73.0000"
"фнп8","Швидкоз'ємний фітінг 1/4 дюйма - 8мм","34.0000"
"1067-2","Солодовий екстракт ячмінний карамельний 14кг","1670.0000"
"D0107","","69.0000"
"5297G20","Диспенсер для напитков с крышкой и краном ABEJA, 8 л","1340.0000"
"5294G20","Диспенсер для напоїв з кришкою та краном EST. 1896, 12,5 л","1880.0000"
"5298G20","Диспенсер для напоїв з кришкою та краном TIKI, 6 л","1080.0000"
"5298G20DB22","Диспенсер для напоїв з кришкою та краном TIKI, 6л, ківі","1350.0000"
"5298G20DB08","Диспенсер для напоїв з кришкою та краном TIKI, 6л, оранж","1350.0000"
